,entity_id,0,1,2,3,4,5,6,Restaurants,Shopping centres,Shops,Fairs and Markets,Petrol station,Cafes,Hotels,Wine Cellars & Quintas,Museums & Thematic Centres,Local accommodations,Fado houses,Religious temples,Tea house,Police stations and fire station,"Libraries, archives and documentation centres",Guest houses,Youth hostels,Club,Bar,"Statues, Sculptures & Fountains",Bridges,Monuments,"Casinos, bingo and arcade",Exhibition centers & art galleries,"Hospitals, health centres and clinics",Gardens and Parks,Concert halls,Car assistance,Embassies and consulates,Tourism offices,Rentals,Theatres,Tourist apartments,"Airports, Airfields and Heliports","Spas, saunas and hot springs",Pharmacies,Post offices,Beaches,Car park,Cemeteries,Transport company,Sports facility,View points,Cinema,Citizens advice,Roads and squares,Ice cream parlor,Education,Services
21,CT13Z9,0.15429444663753467,0.15646532655581433,0.15567484945650234,0.15831854720748537,0.16133409329194026,0.1434232371477693,0.11990405280638446,0.453117665934764,0.0,0.2353224421688355,0.0,0.7625862357262301,0.0,0.5767156051814188,0.0,0.3804449663719556,0.6593308340759279,0.0,0.4081783969744284,0.4164968797107407,0.6721398057493213,0.0,0.5376348823125965,0.5106881540333389,0.0,0.5378151942210772,0.6010785950989318,0.0,0.40402598294315584,0.0,0.3976344274097642,0.4798643732484256,0.4913455350449753,0.4970752568622038,0.501913996977768,0.3852356612206768,0.0,0.3828989714113341,0.0,0.2961115336107552,0.0,0.38624462782318175,0.7138449861875106,0.8161873294388782,0.0,0.4750158067309167,0.5336793821405685,0.546436384539879,0.6394557730633523,0.4581038752925969,0.0,0.0,0.0,0.0,0.5215713996244821,0.0
22,CT14Z1,0.09790783677073242,0.09802162397305353,0.09937719599605094,0.09963307451076446,0.10384735779592312,0.08959060019586698,0.07593595505950614,0.8574923184210815,0.7663348042071384,0.8430878964291656,0.9352981725663936,0.6782726419440781,0.9148985720073296,0.8646280431234946,0.9766291862614556,0.7729234817085341,0.8576270003526144,0.9782713555855894,0.8358009345989593,0.4164968797107407,0.9227137594045369,0.7069843474109561,0.7861094722127778,0.8028798543616625,0.9212017940733644,0.7514979388582814,0.8168268854764879,1.0,0.7989144063628315,0.0,0.5358228536888652,0.2775376108865744,0.6052804004290584,0.7060700592445776,0.501913996977768,0.3852356612206768,0.9781617597333156,0.7680834281827942,0.8389295619433306,0.7372609574909066,1.0,0.8073449164216242,0.758018414028198,0.8161873294388782,0.0,0.6983711314789911,0.7936726308206532,0.7836854938226865,0.4920311079189424,0.904172607803522,0.8912624505747451,0.8786602049940826,0.8737849121172843,0.9559140281391526,0.69173644718009,0.9654902752576572
23,CT14Z2,0.23888583098534885,0.24052330254990736,0.24363786570054083,0.24808723408725797,0.257180307368861,0.2529182792458442,0.2240870245259726,0.7835977544644416,0.7663348042071384,0.7059770325160043,0.8615070860748077,0.7625862357262301,0.8449504736647417,0.771439654035132,0.0,0.5867876786826429,0.7638093859577675,0.0,0.7396512958847377,0.0,0.6721398057493213,0.7690163589009364,0.70365699623295,0.6569759585903938,0.8679758614668869,0.5378151942210772,0.6010785950989318,0.9709290059995136,0.6282448864793393,0.0,0.6059901396271371,0.4798643732484256,0.7114999678972362,0.7060700592445776,0.6144618545247549,0.3852356612206768,0.0,0.6842383564842015,0.8389295619433306,0.634432389568694,0.0,0.8073449164216242,0.7796113883064152,0.8161873294388782,0.0,0.5600736405752124,0.7936726308206532,0.7577123353550765,0.6394557730633523,0.6597426594605862,0.0,0.8786602049940826,0.7148416235355517,0.8790591292135999,0.69173644718009,0.9168301881558234
24,CT14Z3,0.13209653233828247,0.13316299257630015,0.13473409331629455,0.1374691942792462,0.14287397358655898,0.13717907433315785,0.1212220174192083,0.991115785331278,0.8958549653703942,0.973264053832836,1.0,0.4003897078523811,1.0,0.9444517496644419,1.0000000000000002,1.0,0.9729482427361292,1.0,1.0,0.6083019297875242,1.0,1.0,0.918309822597582,0.9426707400973812,0.9640070359617317,0.9690557287032308,0.9425666475442339,0.9709290059995136,0.9819099308157424,0.0,0.7691337464977218,0.6495452369600349,0.6052804004290584,0.8657513250608071,0.0,0.9278526496321108,1.0,0.8765131395706526,0.9739361704656916,0.9443477904810322,1.0,0.8073449164216242,0.821899634681619,0.43422350020725387,0.0,0.9567483611322248,0.0,0.8943090430264135,0.4920311079189424,0.9703699358971868,1.0,0.7315741961238946,0.9791996462790404,1.0,0.9587181136295552,1.0
25,CT14Z9,0.49312365294016647,0.4988582473204651,0.5008423627363063,0.5076472608166703,0.5117693471930282,0.45933341319945054,0.39384514531728393,0.4673039256611716,0.0,0.2353224421688355,0.0,0.59048653531861,0.0,0.5767156051814188,0.0,0.3804449663719556,0.6790590610437137,0.0,0.4081783969744284,0.4164968797107407,0.6721398057493213,0.0,0.6014073217068243,0.5920688257597423,0.0,0.5653772417434464,0.6010785950989318,0.0,0.40402598294315584,0.0,0.4501863201201385,0.4798643732484256,0.7114999678972362,0.4970752568622038,0.6144618545247549,0.5425109682836624,0.0,0.5284696059945277,0.5460719120052526,0.3746154598103584,0.0,0.5591489208916905,0.6447829540683743,0.8161873294388782,0.0,0.5193898570487193,0.5336793821405685,0.5920261519508633,0.7699396420111795,0.4581038752925969,0.0,0.0,0.0,0.0,0.6155111892669061,0.8335873056661877
26,CT15Z2,0.1446377402807021,0.1448152097935309,0.14489215978761416,0.14895950002499878,0.1515374063680053,0.1481844327723133,0.12411616947641349,0.9084391951680354,0.7663348042071384,0.9064260060736165,1.0,0.7625862357262301,0.9809042531071636,0.9767903638175026,0.0,0.8158459041131483,0.9635825155070924,0.9782713555855894,0.8136425830485094,0.6083019297875242,0.9227137594045369,0.7069843474109561,0.8224871320585159,0.9426707400973812,1.0,0.8900002678978067,0.8743107322325057,0.9709290059995136,0.7767449160367252,0.0,0.7203320372785803,0.4798643732484256,0.7114999678972362,0.8657513250608071,0.6144618545247549,0.5425109682836624,0.9781617597333156,0.9092749213603276,0.9454928414254836,0.7786414118304701,0.0,0.8073449164216242,0.8833105612488079,0.8161873294388782,0.0,0.8382143027554928,0.7936726308206532,0.8532687187151866,0.4920311079189424,0.7242611910460774,1.0,1.0,0.9045481833423654,1.0,0.9145270021478908,0.9654902752576572
27,CT15Z3,0.31864589348505895,0.3196085012805507,0.32604942615749893,0.3288677419835967,0.35050952547169356,0.32697783655226237,0.2739635783805967,0.9193074530658921,0.7663348042071384,0.9173917275770821,0.9352981725663936,0.4003897078523811,0.9605120186327176,0.8740599094052662,0.998828768757704,0.9340024623259008,0.9030568444628606,1.0,0.9334146591742882,0.6083019297875242,0.9227137594045369,0.9386607823699528,0.918309822597582,0.7118626424434644,0.8679758614668869,0.8701531068453021,0.8890697342107317,0.9885112861272406,0.942794211397312,0.0,0.6059901396271371,0.2775376108865744,0.4913455350449753,0.8657513250608071,0.2313894168798517,0.8491132138759051,1.0,0.8061683877031055,0.9141095676731372,0.8996191859431217,1.0,0.6933609615051988,0.758018414028198,0.6281348274656112,0.0,0.7286309120562146,0.5336793821405685,0.9135623276643686,0.4920311079189424,0.9703699358971868,0.0,0.7315741961238946,0.9681570316984892,1.0,0.6155111892669061,0.9654902752576572
28,CT15Z9,0.4738532623429302,0.47739217245692267,0.475263297154658,0.48206552313970463,0.4901228123991769,0.4811147861446588,0.46108045405307213,0.5707420467752407,0.0,0.2971336705494215,0.0,0.9230644248980071,0.4347321655076556,0.5585653836959141,0.0,0.4738823837386251,0.6790590610437137,0.0,0.4750134096433956,0.4164968797107407,0.6721398057493213,0.0,0.5376348823125965,0.5920688257597423,0.6835517588989408,0.5903089601812805,0.5806793090219367,0.0,0.3267312574868675,0.0,0.3976344274097642,0.38414049092067815,0.7114999678972362,0.4970752568622038,0.9104844610500026,0.5425109682836624,0.0,0.5284696059945277,0.5460719120052526,0.5070088666630768,0.0,0.6933609615051988,0.6912226500263796,0.8161873294388782,0.0,0.4750158067309167,0.5336793821405685,0.5920261519508633,0.7699396420111795,0.4581038752925969,0.0,0.0,0.0,0.0,0.6155111892669061,0.8335873056661877
29,CT16Z2,0.1259019040081951,0.1296737395955749,0.13014013927535414,0.13425924278830295,0.13869135093752577,0.13679239735150492,0.1061288407544533,0.9084391951680354,0.7663348042071384,0.8904767364279383,1.0,0.6782726419440781,0.9809042531071636,0.9688615464853156,0.0,0.8158459041131483,0.944275485002104,0.9782713555855894,0.8136425830485094,0.6083019297875242,0.9227137594045369,0.7069843474109561,0.8224871320585159,0.9426707400973812,1.0,0.8701531068453021,0.8890697342107317,0.9709290059995136,0.7989144063628315,0.0,0.6941396896693038,0.38414049092067815,0.7114999678972362,0.8657513250608071,0.6144618545247549,0.5425109682836624,0.9781617597333156,0.9092749213603276,0.9454928414254836,0.7786414118304701,0.0,0.8073449164216242,0.8426259291672386,0.8161873294388782,0.0,0.8382143027554928,0.7936726308206532,0.8532687187151866,0.4920311079189424,0.7782159096864816,1.0,1.0,0.9045481833423654,1.0,0.9145270021478908,0.9654902752576572
30,CT16Z3,0.39952984388721835,0.4065868713571331,0.4056236336301075,0.4109994634756275,0.41487372324511446,0.37855226997519353,0.33798585688755756,0.5291949983942352,0.0,0.36042901742322936,0.0,0.8440368664924899,0.0,0.5940319256127564,0.0,0.3804449663719556,0.6977021703741256,0.0,0.4750134096433956,0.4164968797107407,0.6721398057493213,0.0,0.6557742139135876,0.5920688257597423,0.6835517588989408,0.6131480826315103,0.6010785950989318,0.0,0.40402598294315584,0.0,0.4501863201201385,0.38414049092067815,0.7114999678972362,0.4970752568622038,0.7188058441423104,0.5425109682836624,0.0,0.5859046016646617,0.5460719120052526,0.471329101391097,0.0,0.5591489208916905,0.6682112170217188,0.8161873294388782,0.0,0.5193898570487193,0.5336793821405685,0.546436384539879,0.7699396420111795,0.4581038752925969,0.0,0.0,0.0,0.0,0.6155111892669061,0.8335873056661877
31,CT17Z2,0.32558280803266865,0.3408697919762866,0.32464311445116373,0.3385034253728091,0.36608882326087994,0.35212988656682914,0.3218468701863332,0.8359371504982832,0.7663348042071384,0.761772590698136,0.8615070860748077,0.7625862357262301,0.8604559978004206,0.8646280431234946,0.0,0.6279234207230632,0.8329626176074625,0.9516487811553824,0.7657491330510203,0.4164968797107407,0.9227137594045369,0.7069843474109561,0.7861094722127778,0.8028798543616625,0.8679758614668869,0.6342762654095172,0.7350351879824244,0.9709290059995136,0.6474800539487878,0.0,0.6059901396271371,0.5677256722193874,0.7114999678972362,0.7060700592445776,0.6144618545247549,0.3852356612206768,0.9365838054292772,0.7680834281827942,0.8389295619433306,0.7222650016966011,0.0,0.8073449164216242,0.8426259291672386,0.8161873294388782,0.0,0.6666500157759387,0.7936726308206532,0.8532687187151866,0.6394557730633523,0.6597426594605862,0.8912624505747451,0.8786602049940826,0.8186778959847947,0.9559140281391526,0.69173644718009,0.9654902752576572
32,CT17Z3,0.1449031902244211,0.14411579138574143,0.1472197239197878,0.14933062766756247,0.15241782353957134,0.1270049994864311,0.10710655878255519,0.8359371504982832,0.5845646915750777,0.8834124056006633,0.6657016428866374,0.17337878153794214,0.88902001959852,0.8252088878646643,0.9874840050380286,0.9481346028402384,0.8454765933104879,0.9915140542772736,0.9334146591742882,0.7582770771044296,0.9227137594045369,0.9706008190382132,0.8224871320585159,0.8028798543616625,0.8679758614668869,0.8995665823725674,0.8817697995165951,0.0,0.8987986635993402,0.0,0.9835385919119094,0.5677256722193874,0.8119500925564354,0.7060700592445776,0.6144618545247549,0.9278526496321108,0.9781617597333156,0.8061683877031055,0.8789880244352815,0.9089605582665048,1.0,0.5591489208916905,0.5965460498748848,0.2309187676519944,0.0,0.8382143027554928,0.5336793821405685,0.6319159447356131,0.3139449181142961,0.938570554180026,1.0,0.8786602049940826,0.918604910419872,0.9559140281391526,0.9145270021478908,0.9654902752576572
33,CT18Z1,0.15797655580300055,0.15984761896453703,0.16112048063315412,0.16279178485176496,0.16715397701430038,0.15706374711135102,0.13995985857465992,0.7679133424044755,0.7663348042071384,0.7583396564520772,0.8615070860748077,0.7625862357262301,0.8449504736647417,0.7936222118399537,0.0,0.7490762739886335,0.7929385317018717,0.9516487811553824,0.7903457431131251,0.4164968797107407,0.8224617289093549,0.7069843474109561,0.7467436672276488,0.7598921857963084,0.8679758614668869,0.5903089601812805,0.7786731734821418,1.0,0.7125541104319171,0.0,0.5358228536888652,0.4798643732484256,0.6052804004290584,0.7060700592445776,0.6144618545247549,0.3852356612206768,0.9365838054292772,0.6842383564842015,0.8389295619433306,0.7222650016966011,0.0,0.8073449164216242,0.758018414028198,0.6281348274656112,0.0,0.5978440128404711,0.7936726308206532,0.7577123353550765,0.4920311079189424,0.7242611910460774,0.0,0.8786602049940826,0.8385191787754438,0.9559140281391526,0.69173644718009,0.8335873056661877
34,CT18Z2,0.0,0.3794763344402769,0.39234287680664703,,,,,0.8269563255251507,0.7663348042071384,0.7880091854810978,0.8615070860748077,0.7625862357262301,0.8604559978004206,0.8646280431234946,0.0,0.7232170234318798,0.8200568947299379,0.9516487811553824,0.7657491330510203,0.4164968797107407,0.9227137594045369,0.7069843474109561,0.7861094722127778,0.8028798543616625,0.8679758614668869,0.6342762654095172,0.7576553875715593,0.9709290059995136,0.6653396317219517,0.0,0.6059901396271371,0.4798643732484256,0.7114999678972362,0.7060700592445776,0.6144618545247549,0.3852356612206768,0.9365838054292772,0.7276009691288996,0.8389295619433306,0.7372609574909066,0.0,0.8073449164216242,0.800899715878845,0.8161873294388782,0.0,0.6666500157759387,0.7936726308206532,0.7836854938226865,0.4920311079189424,0.7242611910460774,0.8912624505747451,0.8786602049940826,0.8186778959847947,0.9559140281391526,0.69173644718009,0.9654902752576572
35,CT18Z3,0.26228189703106675,0.25548571160158057,0.2615165492825603,0.26900361485595553,0.2783245541231026,0.26472455888540103,0.23401540422749129,0.8657823876713285,0.5845646915750777,0.9280284512075088,0.7744642007875968,0.17337878153794214,0.9022589851581736,0.8646280431234946,0.9874840050380286,0.9749255135924152,0.8809347605905637,1.0,0.9334146591742882,0.7582770771044296,0.9227137594045369,1.0,0.918309822597582,0.8419755243578473,0.9212017940733644,0.918050174505192,0.9299263895433486,0.0,0.9563108865837276,0.0,1.0,0.7995093638496086,0.9078430533457936,0.7060700592445776,0.6144618545247549,0.9278526496321108,0.9781617597333156,0.8061683877031055,0.9141095676731372,0.9527485316949276,1.0,0.5591489208916905,0.6682112170217188,0.2309187676519944,0.0,0.9113056466887909,0.5336793821405685,0.6319159447356131,0.0,0.938570554180026,1.0,0.8786602049940826,0.9445705063174784,0.9559140281391526,0.9145270021478908,0.9654902752576572
36,CT19Z1,0.12051492270721581,0.12030851506033834,0.12115509748172032,0.12298012927210163,0.1264004397683215,0.11888156492881365,0.10309439216822444,0.5707420467752407,0.7663348042071384,0.4327307627653444,0.7744642007875968,0.6782726419440781,0.5245138633928679,0.5940319256127564,0.0,0.5867876786826429,0.6977021703741256,0.0,0.5285178057343938,0.0,0.0,0.7069843474109561,0.5376348823125965,0.5106881540333389,0.6835517588989408,0.3744242991915989,0.4727960303582798,0.9885112861272406,0.3267312574868675,0.0,0.4955196704218486,0.154295899716664,0.6052804004290584,0.7060700592445776,0.3772902888058338,0.3852356612206768,0.9365838054292772,0.6373285963974564,0.5460719120052526,0.471329101391097,0.0,0.5591489208916905,0.5716606113516972,0.43422350020725387,0.0,0.42575545040081775,0.7936726308206532,0.7000796722673578,0.6394557730633523,0.57762279715789,0.0,0.7315741961238946,0.4822800973705745,0.8790591292135999,0.5215713996244821,0.0
37,CT19Z3,0.20709939010419454,0.18457982915026946,0.1902232164826596,0.2364128047758049,0.2196237878538984,0.20865551422889636,0.18758348812289194,0.9789659571470856,0.7663348042071384,0.9562312562570444,1.0,0.2940704090796349,1.0,0.9103060991547038,1.0000000000000002,0.9617620105675956,0.9540281604664288,1.0,0.9841087211139592,0.6083019297875242,1.0,0.9386607823699528,0.918309822597582,0.8779590821058159,0.9212017940733644,0.9609664757320909,0.916825692278566,0.9709290059995136,0.9628823013283376,0.0,0.6665192279073766,0.5677256722193874,0.4913455350449753,0.8657513250608071,0.2313894168798517,0.8491132138759051,1.0,0.8422182351907141,0.9454928414254836,0.9270292357041636,1.0,0.6933609615051988,0.800899715878845,0.43422350020725387,0.0,0.8633107379514123,0.0,0.8742419452557026,0.4920311079189424,0.9703699358971868,1.0,0.7315741961238946,0.9791996462790404,1.0,0.8668146041212227,0.9654902752576572
38,CT1Z10,0.2639395686820756,0.24897281927514742,0.26286212746765547,0.2611764326674664,0.27063655378841855,0.23383888568374336,0.2243813545447883,0.1540471863138243,0.0,0.2971336705494215,0.5119298703930664,0.4003897078523811,0.4347321655076556,0.20309649431619314,0.0,0.5373218395267578,0.0,0.0,0.0,0.4164968797107407,0.0,0.0,0.0,0.3950115486675549,0.6835517588989408,0.0,0.3086211707748111,0.0,0.0,0.0,0.0,0.154295899716664,0.36612939497019625,0.0,0.2313894168798517,0.0,0.0,0.0,0.5460719120052526,0.0,0.0,0.38624462782318175,0.09509276754775052,0.43422350020725387,0.9999999931625294,0.3025518991923216,0.0,0.0,0.0,0.4581038752925969,0.0,0.5332775262994239,0.0,0.0,0.0,0.0
39,CT1Z2,0.2604809200773873,0.26596336231928835,0.2666537982300784,0.27324413629324007,0.2772619892813988,0.22935600420529292,0.1950589274236156,0.831473744424623,0.7663348042071384,0.761772590698136,0.7744642007875968,0.8440368664924899,0.8604559978004206,0.9444517496644419,0.0,0.4738823837386251,0.8200568947299379,0.0,0.6493496996999903,0.0,0.8224617289093549,0.6269620989119139,0.70365699623295,0.8779590821058159,0.8679758614668869,0.7514979388582814,0.7350351879824244,0.0,0.5589418876409015,0.0,0.6372370997851189,0.5677256722193874,0.9078430533457936,0.8657513250608071,0.7188058441423104,0.6618075862486463,0.0,0.8061683877031055,0.8789880244352815,0.5904763710961224,0.0,0.9083168809685992,0.8833105612488079,1.0,0.0,0.7286309120562146,0.7936726308206532,0.7000796722673578,0.4920311079189424,0.57762279715789,1.0,1.0,0.7148416235355517,0.9559140281391526,0.9145270021478908,0.9654902752576572
40,CT1Z3,0.15379859752298108,0.1527658997220046,0.15550888532075682,0.1602319814909347,0.16820494544578402,0.15633789724846325,0.12459769309209134,0.8083155113490472,0.7663348042071384,0.8376966100325289,0.9352981725663936,0.59048653531861,0.9269970628814174,0.9276214742747984,0.0,0.6279234207230632,0.8921346808970494,0.0,0.6818456255519656,0.7582770771044296,0.9227137594045369,0.6269620989119139,0.7861094722127778,0.8419755243578473,0.9640070359617317,0.8802005577768031,0.7786731734821418,0.0,0.6073557426663909,0.0,0.6941396896693038,0.6495452369600349,0.6052804004290584,0.8657513250608071,0.8170459762141051,0.5425109682836624,0.0,0.7276009691288996,0.9141095676731372,0.634432389568694,0.0,0.5591489208916905,0.9032926773227904,1.0,0.0,0.7854573083167586,0.5336793821405685,0.5920261519508633,0.4920311079189424,0.57762279715789,1.0,0.8786602049940826,0.8385191787754438,0.9559140281391526,1.0000000000000002,0.9654902752576572
41,CT1Z4,0.3881533224378695,0.3960123858523479,0.40009888025943535,0.40224536559383917,0.410822940933375,0.33829571143372844,0.2633948630258739,0.453117665934764,1.0,0.5432660675624722,0.5119298703930664,0.6782726419440781,0.4347321655076556,0.4978089568767414,0.0,0.3804449663719556,0.2858783155146808,0.0,0.5285178057343938,0.7582770771044296,0.0,0.6269620989119139,0.6557742139135876,0.5106881540333389,0.0,0.4711414174396105,0.3831360590451885,0.0,0.4965652681664754,0.0,0.8140193958496109,0.4798643732484256,0.36612939497019625,0.4970752568622038,0.7188058441423104,0.8491132138759051,0.0,0.5859046016646617,0.0,0.5379934940772921,0.0,0.0,0.4933364386319345,0.6281348274656112,0.0,0.6332391550744274,0.7936726308206532,0.32875681328018025,0.3139449181142961,0.0,0.0,0.5332775262994239,0.6333682881726443,0.0,0.6155111892669061,0.0
42,CT1Z5,0.1979564548045249,0.19791494228027517,0.20063833093763814,0.20259826874885614,0.21010525258342674,0.19916570446954082,0.17023472983983493,0.493685508299803,0.8958549653703942,0.497701604762752,0.5119298703930664,0.4003897078523811,0.4347321655076556,0.4748320162145512,0.0,0.7232170234318798,0.3660693752509073,0.0,0.5738866122503656,0.7582770771044296,0.0,0.8203796574436283,0.3480584601620929,0.3950115486675549,0.0,0.4711414174396105,0.43356083561659975,0.9366664269709216,0.45612692218784495,1.0,0.8352377592537349,0.2775376108865744,0.6052804004290584,0.7060700592445776,0.501913996977768,0.9278526496321108,0.0,0.4624779591891003,0.5460719120052526,0.6133098674138909,0.0,0.5591489208916905,0.3774058779113504,0.43422350020725387,0.0,0.5978440128404711,0.7936726308206532,0.32875681328018025,0.4920311079189424,0.7242611910460774,0.0,0.5332775262994239,0.5739856167982562,0.0,0.69173644718009,0.0
43,CT1Z6,0.362304483168299,0.3622705900349994,0.3717743949935133,0.37651552634276286,0.39328202685551183,0.38112518362880854,0.32213078187217753,0.7835977544644416,0.5845646915750777,0.8762017439526628,0.6657016428866374,0.2940704090796349,0.8751129694425941,0.7936222118399537,0.9874840050380286,0.9193187804739079,0.8200568947299379,0.9915140542772736,0.8772049062087522,0.7582770771044296,0.8224617289093549,0.9706008190382132,0.7467436672276488,0.8028798543616625,0.8679758614668869,0.8701531068453021,0.8427025635001612,0.0,0.8744674388236576,0.0,0.9835385919119094,0.5677256722193874,0.8119500925564354,0.7060700592445776,0.501913996977768,0.7616392520099136,0.9781617597333156,0.7680834281827942,0.8389295619433306,0.8802625347198856,1.0,0.5591489208916905,0.5716606113516972,0.43422350020725387,0.0,0.8382143027554928,0.5336793821405685,0.546436384539879,0.3139449181142961,0.904172607803522,1.0,0.7315741961238946,0.918604910419872,0.9559140281391526,0.9587181136295552,0.9168301881558234
44,CT1Z7,0.27405688722382426,0.27329764176230736,0.27621147276690483,0.2753654645161308,0.28572870020212165,0.26949032352302726,0.2570839822129413,0.7161986412763142,0.7663348042071384,0.6170746624677371,0.6657016428866374,0.7625862357262301,0.6969707216363894,0.6566183151386764,0.0,0.5867876786826429,0.6977021703741256,0.0,0.5738866122503656,0.0,0.0,0.7690163589009364,0.6557742139135876,0.6569759585903938,0.7965474647096531,0.5068255555947795,0.4727960303582798,0.0,0.40402598294315584,0.0,0.5723729660763301,0.38414049092067815,0.8119500925564354,0.7060700592445776,0.8170459762141051,0.5425109682836624,0.0,0.5859046016646617,0.6598495334154698,0.6133098674138909,0.0,0.6933609615051988,0.758018414028198,0.6281348274656112,0.0,0.42575545040081775,0.7936726308206532,0.546436384539879,0.6394557730633523,0.0,0.0,0.7315741961238946,0.4822800973705745,0.8790591292135999,0.6155111892669061,0.8335873056661877
45,CT1Z8,0.2684556452412614,0.2682342413501652,0.271459510481625,0.27274849293368164,0.28034313943735656,0.23953886697590018,0.20900368577114703,0.3472502070814369,0.0,0.21032419563646854,0.0,0.59048653531861,0.0,0.20309649431619314,0.0,0.3804449663719556,0.0,0.0,0.0,0.6083019297875242,0.0,0.0,0.0,0.0,0.0,0.29592808497933004,0.3086211707748111,0.0,0.40402598294315584,0.0,0.2461020439504299,0.0,0.36612939497019625,0.0,1.0,0.6618075862486463,0.0,0.0,0.0,0.0,0.0,0.38624462782318175,0.34552468609473563,0.43422350020725387,0.0,0.21434664711051968,0.7936726308206532,0.0,0.6394557730633523,0.0,0.8912624505747451,0.5332775262994239,0.0,0.0,0.0,0.0
46,CT1Z9,0.13598848815048595,0.13833921671850513,0.1390825537265463,0.13852415521092093,0.1449900586345634,0.13539188469794772,0.11581005059671373,0.5401346976699056,0.0,0.2971336705494215,0.0,0.9230644248980071,0.4347321655076556,0.5585653836959141,0.0,0.4738823837386251,0.6790590610437137,0.0,0.4750134096433956,0.4164968797107407,0.6721398057493213,0.0,0.5376348823125965,0.5920688257597423,0.6835517588989408,0.5378151942210772,0.5334695967529179,0.0,0.3267312574868675,0.0,0.3976344274097642,0.2775376108865744,0.7114999678972362,0.4970752568622038,0.9104844610500026,0.5425109682836624,0.0,0.5284696059945277,0.5460719120052526,0.5070088666630768,0.0,0.6933609615051988,0.6912226500263796,0.8161873294388782,0.0,0.4750158067309167,0.5336793821405685,0.5920261519508633,0.7699396420111795,0.4581038752925969,0.0,0.0,0.0,0.0,0.6155111892669061,0.8335873056661877
47,CT20Z1,0.31292420884559097,0.2855251282171388,0.2967739391010799,0.3224512744327946,0.30745552450410024,0.34457076672510634,0.25968372898819414,0.4223277481340945,0.0,0.25781881010348706,0.5119298703930664,0.6782726419440781,0.0,0.4748320162145512,0.0,0.5373218395267578,0.5652938878247826,0.0,0.4750134096433956,0.0,0.0,0.7069843474109561,0.4585504025039835,0.5106881540333389,0.6835517588989408,0.0,0.43356083561659975,1.0,0.3267312574868675,0.0,0.4955196704218486,0.154295899716664,0.6052804004290584,0.0,0.3772902888058338,0.3852356612206768,0.9365838054292772,0.4624779591891003,0.0,0.4287279560212417,0.0,0.38624462782318175,0.4373621287053068,0.2309187676519944,0.0,0.3025518991923216,0.7936726308206532,0.6319159447356131,0.3139449181142961,0.57762279715789,0.0,0.7315741961238946,0.0,0.0,0.5215713996244821,0.0
48,CT20Z3,0.4786385799241383,0.5015455532861542,0.4958278071368775,,,,,0.9789659571470856,0.8958549653703942,0.9805860460596524,0.9352981725663936,0.0,0.9906024513719964,0.952695841783253,1.0000000000000002,0.9749255135924152,0.9540281604664288,1.0,0.9841087211139592,0.7582770771044296,1.0,0.9706008190382132,0.918309822597582,0.9426707400973812,0.9212017940733644,0.9847983072349232,0.9547829820617968,0.9366664269709216,1.0,0.0,0.966688694964114,0.7265250662901479,0.9078430533457936,1.0,0.3772902888058338,0.8491132138759051,1.0,0.9092749213603276,0.9739361704656916,0.9770101701456021,1.0,0.8073449164216242,0.7796113883064152,0.43422350020725387,0.0,0.9786288213551028,0.5336793821405685,0.9135623276643686,0.4920311079189424,0.9703699358971868,1.0,0.7315741961238946,1.0,1.0,0.9587181136295552,1.0
49,CT21Z3,0.2995617428665903,0.2967937088928361,0.29811910424645843,0.3010399455862799,0.3111527116425601,0.3088568155473843,0.2822336766059958,0.9367846264609035,0.8958549653703942,0.978769234989768,0.9352981725663936,0.6782726419440781,0.9906024513719964,0.984620975405518,0.9766291862614556,0.888071702018345,0.9635825155070924,0.9782713555855894,0.9334146591742882,0.7582770771044296,1.0,0.9386607823699528,0.9468385565618708,1.0,0.9640070359617317,0.9269903420499466,0.9487257023588546,0.9366664269709216,0.8987986635993402,0.0,0.91353329387692,0.7265250662901479,0.9078430533457936,1.0,0.9104844610500026,0.6618075862486463,0.9781617597333156,0.8765131395706526,1.0000000000000002,0.8802625347198856,1.0,0.8073449164216242,0.9810565723856554,0.8161873294388782,0.0,0.9786288213551028,0.5336793821405685,0.8081393306822885,0.4920311079189424,0.8665941223204456,1.0,0.8786602049940826,0.9681570316984892,1.0,0.9587181136295552,0.9654902752576572
50,CT22Z3,0.14817277439023135,0.15209806945153892,0.1540740616586992,0.1612772088806288,0.17094862738276712,0.1769878375420488,0.14878862666589132,0.9970596237540276,0.8958549653703942,1.0,0.9352981725663936,0.4983336731541304,0.9906024513719964,0.9923565259223932,0.9874840050380286,0.9481346028402384,1.0,1.0,0.9841087211139592,0.7582770771044296,1.0,0.9706008190382132,0.9740173153481684,0.9721262050736348,0.9640070359617317,1.0,0.9946341214990462,0.9366664269709216,1.0,0.0,0.9494243573303094,0.7995093638496086,0.8119500925564354,1.0,0.6144618545247549,1.0,1.0,1.0,0.9739361704656916,0.9999999999999998,1.0,0.8073449164216242,0.9425891423527876,0.6281348274656112,0.0,1.0,0.5336793821405685,0.8943090430264135,0.4920311079189424,0.904172607803522,1.0,0.8786602049940826,1.0,1.0,0.9145270021478908,1.0
