,entity_id,[0-3],[12-15],[16-19],[20-23],[4-7],[8-11],Restaurants,Shopping centres,Shops,Fairs and Markets,Petrol station,Cafes,Hotels,Wine Cellars & Quintas,Museums & Thematic Centres,Local accommodations,Fado houses,Religious temples,Tea house,Police stations and fire station,"Libraries, archives and documentation centres",Guest houses,Youth hostels,Club,Bar,"Statues, Sculptures & Fountains",Bridges,Monuments,"Casinos, bingo and arcade",Exhibition centers & art galleries,"Hospitals, health centres and clinics",Gardens and Parks,Concert halls,Car assistance,Embassies and consulates,Tourism offices,Rentals,Theatres,Tourist apartments,"Airports, Airfields and Heliports","Spas, saunas and hot springs",Pharmacies,Post offices,Beaches,Car park,Cemeteries,Transport company,Sports facility,View points,Cinema,Citizens advice,Roads and squares,Ice cream parlor,Education,Services
10,CT11Z5,0.06550746870266251,0.2769642322336656,0.2575095105998792,0.19235089477336048,0.11145324669183217,0.27630640864936695,0.4673039256611716,0.8958549653703942,0.3868720660362744,0.5119298703930664,0.4003897078523811,0.4347321655076556,0.4229484045891912,0.0,0.6948886616994506,0.2858783155146808,0.0,0.5285178057343938,0.6083019297875242,0.0,0.8203796574436283,0.0,0.0,0.0,0.29592808497933004,0.43356083561659975,0.9366664269709216,0.45612692218784495,0.0,0.7920130313476322,0.154295899716664,0.6052804004290584,0.7060700592445776,0.501913996977768,0.7616392520099136,0.0,0.3828989714113341,0.5460719120052526,0.5655501883954692,0.0,0.38624462782318175,0.2765988032515416,0.43422350020725387,0.0,0.5600736405752124,0.7936726308206532,0.32875681328018025,0.3139449181142961,0.7242611910460774,0.0,0.0,0.5739856167982562,0.0,0.7570198105000773,0.0
11,CT11Z8,0.15720294987741285,0.5987748899017706,0.5840570125269207,0.4063075064763422,0.21379621589343945,0.5949118918696898,0.5291949983942352,0.8958549653703942,0.3308361507257659,0.5119298703930664,0.59048653531861,0.4347321655076556,0.4748320162145512,0.0,0.5373218395267578,0.0,0.0,0.4081783969744284,0.4164968797107407,0.0,0.5080108692258151,0.3480584601620929,0.0,0.0,0.3744242991915989,0.3086211707748111,0.0,0.40402598294315584,1.0,0.4501863201201385,0.2775376108865744,0.22123361712143125,0.4970752568622038,0.3772902888058338,0.9278526496321108,0.0,0.3828989714113341,0.0,0.2961115336107552,0.0,0.5591489208916905,0.4657836271616805,0.6281348274656112,0.0,0.4750158067309167,0.5336793821405685,0.32875681328018025,0.6394557730633523,0.0,0.0,0.0,0.4822800973705745,0.0,0.0,0.0
12,CT11Z9,0.0777349134703772,0.24748545798860075,0.23408324355600377,0.17385005175944346,0.10414870580274832,0.25556268528074577,0.4673039256611716,0.0,0.3308361507257659,0.0,0.7625862357262301,0.0,0.5767156051814188,0.0,0.3804449663719556,0.6593308340759279,0.0,0.4081783969744284,0.4164968797107407,0.6721398057493213,0.0,0.6014073217068243,0.5106881540333389,0.0,0.5378151942210772,0.6010785950989318,0.0,0.40402598294315584,0.0,0.4501863201201385,0.5677256722193874,0.4913455350449753,0.4970752568622038,0.501913996977768,0.3852356612206768,0.0,0.5284696059945277,0.0,0.2961115336107552,0.0,0.38624462782318175,0.6912226500263796,0.8161873294388782,0.0,0.4750158067309167,0.5336793821405685,0.546436384539879,0.6394557730633523,0.4581038752925969,0.0,0.0,0.0,0.0,0.5215713996244821,0.0
13,CT12Z1,0.04113963556562766,0.1310854724981753,0.12674034601002213,0.09851544139285992,0.04608509833124777,0.13123085524117434,0.8490173783536858,0.7663348042071384,0.8510181336229162,0.9352981725663936,0.6782726419440781,0.9148985720073296,0.9014545948901704,0.0,0.7729234817085341,0.8576270003526144,0.9782713555855894,0.8136425830485094,0.4164968797107407,0.9227137594045369,0.7069843474109561,0.8224871320585159,0.8419755243578473,0.9640070359617317,0.8036492113545575,0.8256846061484704,0.9885112861272406,0.7767449160367252,0.0,0.6059901396271371,0.38414049092067815,0.7114999678972362,0.7060700592445776,0.6144618545247549,0.3852356612206768,0.9781617597333156,0.8061683877031055,0.8789880244352815,0.7516152891167217,0.0,0.8073449164216242,0.800899715878845,0.8161873294388782,0.0,0.7286309120562146,0.7936726308206532,0.8312790348078536,0.4920311079189424,0.8250144820434531,1.0,1.0,0.8737849121172843,1.0,0.9145270021478908,0.9654902752576572
14,CT12Z2,0.12543353813323727,0.5570378216183924,0.545699659523463,0.357792204767564,0.1676954271547768,0.577736459527717,0.8738964557691095,0.7663348042071384,0.8294455597536928,0.9352981725663936,0.7625862357262301,0.9148985720073296,0.9190267311438122,0.0,0.6634448752181514,0.8921346808970494,0.9516487811553824,0.7396512958847377,0.4164968797107407,0.9227137594045369,0.7069843474109561,0.8224871320585159,0.8419755243578473,0.9212017940733644,0.7913114230364992,0.8256846061484704,0.9366664269709216,0.6977293584909142,0.0,0.6665192279073766,0.4798643732484256,0.6052804004290584,0.7060700592445776,0.7188058441423104,0.5425109682836624,0.9365838054292772,0.8765131395706526,0.8789880244352815,0.7653908955184259,0.0,0.8073449164216242,0.8426259291672386,0.8161873294388782,0.0,0.7286309120562146,0.7936726308206532,0.8532687187151866,0.4920311079189424,0.6597426594605862,1.0,1.0,0.8737849121172843,1.0,0.9145270021478908,0.9654902752576572
15,CT12Z3,0.39108116971839035,0.547731245014455,0.5528618060767868,0.5129588370741002,0.37815531804982944,0.5395790066486952,1.0,0.8958549653703942,0.978769234989768,1.0,0.4983336731541304,0.9906024513719964,0.9767903638175026,0.9953081855915852,0.9340024623259008,0.9911489850339148,1.0,1.0,0.6083019297875242,1.0,0.9706008190382132,0.9740173153481684,0.9721262050736348,0.9640070359617317,0.9847983072349232,0.9607423751599348,0.9709290059995136,0.975677144799037,0.0,0.7920130313476322,0.6495452369600349,0.9078430533457936,1.0,0.501913996977768,1.0,1.0,1.0,0.9739361704656916,0.9609876937166356,1.0,0.8073449164216242,0.9230489649967508,0.6281348274656112,0.0,0.9567483611322248,0.0,1.0,0.4920311079189424,0.9703699358971868,1.0,1.0,0.9898015105497252,1.0,0.9587181136295552,1.0
16,CT12Z5,0.05569603888975135,0.24415120258750272,0.236353729956628,0.1562200331264017,0.059982699977754614,0.23869072946801687,0.5178336112908686,0.8958549653703942,0.41081772240338776,0.5119298703930664,0.4003897078523811,0.4347321655076556,0.4500260745431408,0.0,0.6634448752181514,0.2858783155146808,0.0,0.5285178057343938,0.4164968797107407,0.0,0.7690163589009364,0.0,0.0,0.0,0.3744242991915989,0.3831360590451885,0.9366664269709216,0.4965652681664754,1.0,0.7203320372785803,0.154295899716664,0.6052804004290584,0.7060700592445776,0.501913996977768,0.8491132138759051,0.0,0.3828989714113341,0.5460719120052526,0.5379934940772921,0.0,0.5591489208916905,0.2765988032515416,0.43422350020725387,0.0,0.5600736405752124,0.7936726308206532,0.32875681328018025,0.4920311079189424,0.6597426594605862,0.8912624505747451,0.0,0.4822800973705745,0.0,0.6155111892669061,0.0
17,CT12Z9,0.08330932924009113,0.21983817349952167,0.2306454791278262,0.15480381089866907,0.08824220676544485,0.2082342739689358,0.4808028937235666,0.0,0.3868720660362744,0.0,0.59048653531861,0.0,0.5767156051814188,0.0,0.3804449663719556,0.6790590610437137,0.0,0.4750134096433956,0.6083019297875242,0.6721398057493213,0.5080108692258151,0.70365699623295,0.7118626424434644,0.0,0.5378151942210772,0.6010785950989318,0.0,0.40402598294315584,0.0,0.4501863201201385,0.5677256722193874,0.6052804004290584,0.4970752568622038,0.7188058441423104,0.3852356612206768,0.0,0.5284696059945277,0.5460719120052526,0.2961115336107552,0.0,0.5591489208916905,0.6912226500263796,0.8161873294388782,0.0,0.5193898570487193,0.5336793821405685,0.546436384539879,0.6394557730633523,0.4581038752925969,0.0,0.0,0.0,0.0,0.6155111892669061,0.8335873056661877
18,CT13Z1,0.0397165591919123,0.13799155197607643,0.15129767825366466,0.1057353197545926,0.04034879457759374,0.12176756556397829,0.963255893691824,0.7663348042071384,0.946410835611942,1.0,0.59048653531861,0.9906024513719964,0.9688615464853156,0.9923682599442764,0.8713714613018315,0.9241322034291952,0.9782713555855894,0.8966500825460316,0.6083019297875242,0.9227137594045369,0.8645807454414274,0.8882424869882732,0.9113867285930805,1.0,0.9527229562193522,0.8743107322325057,0.9885112861272406,0.9065329245842674,0.0,0.6372370997851189,0.2775376108865744,0.6052804004290584,0.8657513250608071,0.501913996977768,0.3852356612206768,1.0,0.8422182351907141,0.9454928414254836,0.8702198442786404,1.0,0.9083168809685992,0.8426259291672386,0.8161873294388782,0.0,0.8382143027554928,0.5336793821405685,0.9320799152127148,0.4920311079189424,0.9703699358971868,1.0,1.0,0.9681570316984892,1.0,0.9145270021478908,0.9654902752576572
19,CT13Z2,0.05453471102782775,0.18106080834364388,0.1933373968441941,0.131344406034516,0.05449053084342569,0.17014290113314598,0.9084391951680354,0.7663348042071384,0.9064260060736165,1.0,0.7625862357262301,0.9809042531071636,0.9767903638175026,0.0,0.8158459041131483,0.9635825155070924,0.9782713555855894,0.8136425830485094,0.6083019297875242,0.9227137594045369,0.7069843474109561,0.8224871320585159,0.9426707400973812,1.0,0.8900002678978067,0.8817697995165951,0.9709290059995136,0.7767449160367252,0.0,0.7203320372785803,0.4798643732484256,0.7114999678972362,0.8657513250608071,0.6144618545247549,0.5425109682836624,0.9781617597333156,0.9406827057549738,0.9454928414254836,0.7653908955184259,0.0,0.8073449164216242,0.8833105612488079,0.8161873294388782,0.0,0.8382143027554928,0.7936726308206532,0.8532687187151866,0.4920311079189424,0.7242611910460774,1.0,1.0,0.9045481833423654,1.0,0.9145270021478908,0.9654902752576572
20,CT13Z3,0.1020165119946298,0.3134377156365512,0.3496132240629392,0.22951652149317125,0.0887763151613324,0.28664306151275964,0.9850855272436068,0.8958549653703942,0.9841928837182812,1.0,0.2940704090796349,0.9906024513719964,0.9608312065763752,1.0000000000000002,0.9876609572963636,0.9821343000528028,1.0,1.0,0.7582770771044296,1.0,1.0,0.8882424869882732,0.9426707400973812,0.9640070359617317,0.9847983072349232,0.9487257023588546,0.9709290059995136,0.9880387147460435,0.0,0.8557403363339119,0.6495452369600349,0.7114999678972362,0.8657513250608071,0.0,0.9278526496321108,1.0,0.8765131395706526,0.9739361704656916,0.9443477904810322,1.0,0.8073449164216242,0.800899715878845,0.43422350020725387,0.0,0.9786288213551028,0.0,0.8943090430264135,0.4920311079189424,0.938570554180026,1.0,0.7315741961238946,1.0,1.0,0.9587181136295552,1.0
21,CT13Z9,0.06782520321175574,0.2073714338667126,0.23504434037425145,0.14437560093512247,0.058763557662366586,0.18611805232416054,0.453117665934764,0.0,0.2353224421688355,0.0,0.7625862357262301,0.0,0.5767156051814188,0.0,0.3804449663719556,0.6593308340759279,0.0,0.4081783969744284,0.4164968797107407,0.6721398057493213,0.0,0.5376348823125965,0.5106881540333389,0.0,0.5378151942210772,0.6010785950989318,0.0,0.40402598294315584,0.0,0.3976344274097642,0.4798643732484256,0.4913455350449753,0.4970752568622038,0.501913996977768,0.3852356612206768,0.0,0.3828989714113341,0.0,0.2961115336107552,0.0,0.38624462782318175,0.7138449861875106,0.8161873294388782,0.0,0.4750158067309167,0.5336793821405685,0.546436384539879,0.6394557730633523,0.4581038752925969,0.0,0.0,0.0,0.0,0.5215713996244821,0.0
22,CT14Z1,0.03080118005528586,0.13305038165137922,0.14561753494645008,0.08870590409434437,0.042930189050774406,0.12830650531767837,0.8574923184210815,0.7663348042071384,0.8430878964291656,0.9352981725663936,0.6782726419440781,0.9148985720073296,0.8646280431234946,0.9766291862614556,0.7729234817085341,0.8576270003526144,0.9782713555855894,0.8358009345989593,0.4164968797107407,0.9227137594045369,0.7069843474109561,0.7861094722127778,0.8028798543616625,0.9212017940733644,0.7514979388582814,0.8168268854764879,1.0,0.7989144063628315,0.0,0.5358228536888652,0.2775376108865744,0.6052804004290584,0.7060700592445776,0.501913996977768,0.3852356612206768,0.9781617597333156,0.7680834281827942,0.8389295619433306,0.7372609574909066,1.0,0.8073449164216242,0.758018414028198,0.8161873294388782,0.0,0.6983711314789911,0.7936726308206532,0.7836854938226865,0.4920311079189424,0.904172607803522,0.8912624505747451,0.8786602049940826,0.8737849121172843,0.9559140281391526,0.69173644718009,0.9654902752576572
23,CT14Z2,0.1847580969897639,0.30459268936293166,0.2985785587234748,0.22566135985686783,0.1654582553181894,0.2805331832251177,0.7835977544644416,0.7663348042071384,0.7059770325160043,0.8615070860748077,0.7625862357262301,0.8449504736647417,0.771439654035132,0.0,0.5867876786826429,0.7638093859577675,0.0,0.7396512958847377,0.0,0.6721398057493213,0.7690163589009364,0.70365699623295,0.6569759585903938,0.8679758614668869,0.5378151942210772,0.6010785950989318,0.9709290059995136,0.6282448864793393,0.0,0.6059901396271371,0.4798643732484256,0.7114999678972362,0.7060700592445776,0.6144618545247549,0.3852356612206768,0.0,0.6842383564842015,0.8389295619433306,0.634432389568694,0.0,0.8073449164216242,0.7796113883064152,0.8161873294388782,0.0,0.5600736405752124,0.7936726308206532,0.7577123353550765,0.6394557730633523,0.6597426594605862,0.0,0.8786602049940826,0.7148416235355517,0.8790591292135999,0.69173644718009,0.9168301881558234
24,CT14Z3,0.0686247286955248,0.17823448060023703,0.19760763241232054,0.13568758809354373,0.05985259238827681,0.16462544453785283,0.991115785331278,0.8958549653703942,0.973264053832836,1.0,0.4003897078523811,1.0,0.9444517496644419,1.0000000000000002,1.0,0.9729482427361292,1.0,1.0,0.6083019297875242,1.0,1.0,0.918309822597582,0.9426707400973812,0.9640070359617317,0.9690557287032308,0.9425666475442339,0.9709290059995136,0.9819099308157424,0.0,0.7691337464977218,0.6495452369600349,0.6052804004290584,0.8657513250608071,0.0,0.9278526496321108,1.0,0.8765131395706526,0.9739361704656916,0.9443477904810322,1.0,0.8073449164216242,0.821899634681619,0.43422350020725387,0.0,0.9567483611322248,0.0,0.8943090430264135,0.4920311079189424,0.9703699358971868,1.0,0.7315741961238946,0.9791996462790404,1.0,0.9587181136295552,1.0
25,CT14Z9,0.21230447772163888,0.6614731786696674,0.6692916955656889,0.48420652601801545,0.22939992138581428,0.6279694259449219,0.4673039256611716,0.0,0.2353224421688355,0.0,0.59048653531861,0.0,0.5767156051814188,0.0,0.3804449663719556,0.6790590610437137,0.0,0.4081783969744284,0.4164968797107407,0.6721398057493213,0.0,0.6014073217068243,0.5920688257597423,0.0,0.5653772417434464,0.6010785950989318,0.0,0.40402598294315584,0.0,0.4501863201201385,0.4798643732484256,0.7114999678972362,0.4970752568622038,0.6144618545247549,0.5425109682836624,0.0,0.5284696059945277,0.5460719120052526,0.3746154598103584,0.0,0.5591489208916905,0.6447829540683743,0.8161873294388782,0.0,0.5193898570487193,0.5336793821405685,0.5920261519508633,0.7699396420111795,0.4581038752925969,0.0,0.0,0.0,0.0,0.6155111892669061,0.8335873056661877
26,CT15Z2,0.06271838005911962,0.20154589431478803,0.2073184077444162,0.1465682395019216,0.06790321970364202,0.17721096025060806,0.9084391951680354,0.7663348042071384,0.9064260060736165,1.0,0.7625862357262301,0.9809042531071636,0.9767903638175026,0.0,0.8158459041131483,0.9635825155070924,0.9782713555855894,0.8136425830485094,0.6083019297875242,0.9227137594045369,0.7069843474109561,0.8224871320585159,0.9426707400973812,1.0,0.8900002678978067,0.8743107322325057,0.9709290059995136,0.7767449160367252,0.0,0.7203320372785803,0.4798643732484256,0.7114999678972362,0.8657513250608071,0.6144618545247549,0.5425109682836624,0.9781617597333156,0.9092749213603276,0.9454928414254836,0.7786414118304701,0.0,0.8073449164216242,0.8833105612488079,0.8161873294388782,0.0,0.8382143027554928,0.7936726308206532,0.8532687187151866,0.4920311079189424,0.7242611910460774,1.0,1.0,0.9045481833423654,1.0,0.9145270021478908,0.9654902752576572
27,CT15Z3,0.10793227039818017,0.45129482261725495,0.44534809156975497,0.2838730043096057,0.16259608810678094,0.472917868693787,0.9193074530658921,0.7663348042071384,0.9173917275770821,0.9352981725663936,0.4003897078523811,0.9605120186327176,0.8740599094052662,0.998828768757704,0.9340024623259008,0.9030568444628606,1.0,0.9334146591742882,0.6083019297875242,0.9227137594045369,0.9386607823699528,0.918309822597582,0.7118626424434644,0.8679758614668869,0.8701531068453021,0.8890697342107317,0.9885112861272406,0.942794211397312,0.0,0.6059901396271371,0.2775376108865744,0.4913455350449753,0.8657513250608071,0.2313894168798517,0.8491132138759051,1.0,0.8061683877031055,0.9141095676731372,0.8996191859431217,1.0,0.6933609615051988,0.758018414028198,0.6281348274656112,0.0,0.7286309120562146,0.5336793821405685,0.9135623276643686,0.4920311079189424,0.9703699358971868,0.0,0.7315741961238946,0.9681570316984892,1.0,0.6155111892669061,0.9654902752576572
28,CT15Z9,0.3872117705765319,0.5476716144429743,0.5570939469748412,0.49953903069520517,0.34696443410111033,0.5251411812303003,0.5707420467752407,0.0,0.2971336705494215,0.0,0.9230644248980071,0.4347321655076556,0.5585653836959141,0.0,0.4738823837386251,0.6790590610437137,0.0,0.4750134096433956,0.4164968797107407,0.6721398057493213,0.0,0.5376348823125965,0.5920688257597423,0.6835517588989408,0.5903089601812805,0.5806793090219367,0.0,0.3267312574868675,0.0,0.3976344274097642,0.38414049092067815,0.7114999678972362,0.4970752568622038,0.9104844610500026,0.5425109682836624,0.0,0.5284696059945277,0.5460719120052526,0.5070088666630768,0.0,0.6933609615051988,0.6912226500263796,0.8161873294388782,0.0,0.4750158067309167,0.5336793821405685,0.5920261519508633,0.7699396420111795,0.4581038752925969,0.0,0.0,0.0,0.0,0.6155111892669061,0.8335873056661877
29,CT16Z2,0.05225432824806332,0.18130413929060718,0.1829798820283839,0.12789059576239434,0.05698745734629472,0.1713729813621804,0.9084391951680354,0.7663348042071384,0.8904767364279383,1.0,0.6782726419440781,0.9809042531071636,0.9688615464853156,0.0,0.8158459041131483,0.944275485002104,0.9782713555855894,0.8136425830485094,0.6083019297875242,0.9227137594045369,0.7069843474109561,0.8224871320585159,0.9426707400973812,1.0,0.8701531068453021,0.8890697342107317,0.9709290059995136,0.7989144063628315,0.0,0.6941396896693038,0.38414049092067815,0.7114999678972362,0.8657513250608071,0.6144618545247549,0.5425109682836624,0.9781617597333156,0.9092749213603276,0.9454928414254836,0.7786414118304701,0.0,0.8073449164216242,0.8426259291672386,0.8161873294388782,0.0,0.8382143027554928,0.7936726308206532,0.8532687187151866,0.4920311079189424,0.7782159096864816,1.0,1.0,0.9045481833423654,1.0,0.9145270021478908,0.9654902752576572
